# X1 X2 X3 X4 X5 X6
1.74821 2.36092 -0.149621 0.0317498 -0.117287 -0.273215
-0.0399893 -0.0060627 -0.17718 0.28991 0.128544 -0.103869
-0.236254 0.10252 -0.0237853 0.600536 0.283982 0.000129225
0.0833682 -0.301264 -0.270008 0.0734171 0.277739 -0.24862
-0.0935403 -0.520837 -0.162567 -0.532809 -0.159839 0.0378873
-0.309468 0.0881372 -0.151777 -0.152569 0.0607869 0.730894
0.173935 0.409747 -0.656699 -0.343073 0.427289 -0.0790789
0.370037 2.31183 -0.0760202 0.191951 -0.519102 0.55753
0.165496 1.56521 -0.170578 -0.158265 0.549879 -0.235199
0.210508 -0.289572 0.185003 0.132997 -0.481906 -0.275697
0.93474 2.02555 -0.0851699 0.212712 0.108876 0.637487
0.184655 2.05703 -0.367383 -0.220656 -0.029194 -0.344508
-0.136548 -0.031121 0.102671 -0.429327 -0.0815863 0.116939
1.29486 2.62941 -0.328965 -0.0542503 0.466299 -0.0609277
0.370696 -2.03272 -0.0331059 0.50967 0.155119 -0.258622
0.123312 1.63059 -0.33761 0.124205 0.133977 -0.116048
1.25089 2.31632 -0.463432 -0.112834 -0.0745945 0.0802195
-0.0923001 -0.397205 0.251363 0.196319 0.669088 0.158239
-0.0163402 1.5791 0.194984 -0.725148 -0.0397455 -0.66786
0.119075 0.414425 -0.185924 -0.0506249 -0.000517104 -0.0660587
0.274647 0.220413 0.172567 -0.0188346 0.568579 0.169921
1.28911 2.6988 -0.191972 0.28794 0.0366148 0.224281
-0.444524 0.991934 -0.208612 -0.050751 -0.203526 0.472716
0.157789 1.28545 -0.266775 -0.426453 -0.0360704 -0.0422716
-0.295597 -0.0986781 -0.630903 0.373105 0.492371 -0.561864
-0.0829713 -0.227908 0.230775 -0.247843 -0.27058 -0.152776
-0.0305221 -0.662887 -0.0806908 -0.018319 0.0580968 -0.0838674
0.0749286 -1.2971 -0.14837 -0.301066 0.36313 -0.0930294
-0.0746762 -0.179837 -0.184029 0.0846747 0.586827 -0.104596
1.97567 2.77956 -0.0928575 -0.138486 -0.124243 -0.667911
0.0489253 0.663293 0.193432 0.252031 -0.0606605 -0.100269
-0.154921 0.309559 -0.296876 -0.109815 -0.12493 -0.153743
0.337585 1.15953 -0.00983544 0.0567096 0.520642 0.184153
1.48825 2.1415 0.394719 -0.270259 0.402553 0.316126
0.26999 -0.776026 0.168153 -0.128303 -0.171003 0.0602494
0.267444 -0.547234 0.502719 -0.175881 0.195542 -0.0434524
-0.28397 -1.44694 0.199128 -0.196978 0.209142 0.0605419
0.501032 2.95852 -0.668675 0.377208 -0.10904 0.138674
0.163395 -1.09946 0.215949 0.0136567 -0.190652 0.0961964
-0.490033 0.475308 0.157358 -0.26064 0.468635 0.119809
0.406264 1.56999 -0.0994505 -0.119581 0.141437 0.338884
-0.485844 2.71642 0.388156 0.00112669 -0.0989919 0.471372
0.052867 -0.0142677 0.118019 -0.0184185 -0.0334056 0.486054
-0.2222 1.45897 0.000958654 0.309054 0.344073 -0.15088
0.0840747 -0.37938 0.502448 0.0491647 -0.071403 -0.238292
0.360541 -0.72575 0.394124 0.15932 0.205757 -0.114032
-0.165406 1.22934 0.0593581 0.0410749 0.0643375 -0.154632
1.42941 2.59935 -0.143294 -0.247529 0.482646 -0.126246
1.54745 2.18298 0.0134149 -0.11427 0.213329 -0.413741
0.216574 0.520903 -0.139593 -0.109784 -0.359301 -0.515608
-0.250337 -0.0911001 -0.730889 -0.418334 -0.16363 -0.264226
0.427748 -0.0237785 -0.0528555 -0.392725 0.483034 0.177129
1.58292 2.45782 0.0830645 0.346392 0.0850512 -0.474881
0.146907 -0.776723 -0.0642274 0.0746005 0.288493 -0.463713
1.25325 2.05854 -0.184471 0.173539 0.175007 -0.01028
0.165427 -0.997469 0.0673638 -0.257529 0.296903 -0.14238
-0.196857 -0.81198 -0.294618 -0.159266 -0.045636 -0.242784
-0.096855 0.488123 0.24417 -0.370594 0.549935 -0.208072
-0.113503 -1.09347 -0.195477 0.167601 -0.543487 -0.184228
0.209012 0.613944 -0.0434962 0.118113 -0.032769 -0.141569
-0.0689405 -0.0813857 0.306141 0.256957 0.149801 0.000187053
-0.433897 -0.915776 0.254668 -0.0941819 0.16396 0.190916
0.140322 0.126795 -0.00286632 0.0233439 0.21325 -0.0647647
-0.521132 -0.236065 0.139934 -0.280685 0.370025 -0.157488
-0.00457221 -0.222965 0.135564 0.516447 -0.127226 -0.154172
-0.266087 -0.435446 -0.271838 0.313807 0.374893 0.105146
-0.0618907 0.408044 0.53989 0.111286 0.500514 -0.0759878
-0.247726 0.168486 0.305389 -0.210547 0.0573633 0.0124121
-0.19389 -0.429406 0.0323237 0.00845953 -0.127509 -0.729512
-0.411163 1.42288 0.135931 -0.393462 -0.270811 0.0736074
-0.0298354 -0.157193 -0.446348 0.047514 -0.244586 0.142247
0.683304 -1.60713 -0.682869 0.346207 0.15959 0.147391
-0.217237 1.89887 0.101772 -0.248586 0.272596 0.528906
-0.0684528 -0.599983 0.1098 -0.102625 0.515308 -0.0179475
-0.0934572 -1.65153 -0.324291 -0.360274 -0.0757671 -0.0121828
0.226839 0.839115 0.0782005 -0.0415411 0.0397487 0.194081
-0.198945 -1.812 -0.339284 -0.294872 0.14291 0.117535
-0.0535796 -1.22768 -0.305386 -0.586706 -0.14953 0.151073
0.16628 0.299839 -0.0521127 -0.0888596 0.16891 0.12662
-0.176608 -0.441307 -0.135283 -0.283045 0.360497 0.173181
-0.157738 0.923424 -0.436704 -0.0640429 -0.769611 -0.0122727
1.11147 2.72189 0.085793 -0.0230152 0.0482477 0.232887
0.517054 -0.229468 0.0584927 -0.620098 0.20424 -0.222152
-0.0491125 -0.0209947 0.166068 0.30865 0.958561 0.0872892
0.249845 0.550348 0.336669 0.0849529 -0.046023 -0.368451
1.22328 2.16176 0.0743876 -0.0620885 0.109803 -0.187847
-0.294029 -0.0743796 0.0575064 -0.049539 0.101707 -0.482718
0.140477 -1.32493 0.172526 0.420062 0.273683 0.0972387
2.22981 3.06059 -0.407375 0.245371 -0.225221 -0.339741
0.107094 1.76492 0.0748197 0.138146 -0.10424 0.15305
2.39435 1.89577 0.24525 0.575912 -0.165981 -0.227327
-0.0491457 0.764365 0.212676 0.108588 0.229149 0.148284
2.30147 2.24035 -0.25298 -0.139995 -0.416026 -0.36532
0.195565 0.582469 0.133411 -0.333661 0.286267 0.22222
0.179703 0.636461 0.497947 -0.50672 0.561121 -0.162002
0.289911 1.40273 -0.183294 0.170281 0.0407866 0.262042
0.371848 0.129868 -0.217291 -0.0272867 -0.0898065 0.028485
-0.251091 -0.159565 0.253794 0.0576719 0.21355 0.406515
-0.190438 -0.52452 -0.452869 0.180913 -0.100835 0.0107372
0.20505 0.892345 -0.178981 -0.339803 -0.522 -0.0462209
-0.416398 -0.824346 0.304437 0.136085 0.43577 -0.319496
1.02077 1.22457 -0.100679 -0.14553 -0.0527404 0.0764534
0.0916699 0.998431 0.525018 -0.330443 -0.24223 0.309118
0.196396 0.230649 -0.0524133 0.00145894 -0.350842 0.143186
2.26598 2.56383 0.214892 -0.112369 0.394953 0.0351047
1.374 2.92754 -0.158008 -0.547352 0.479498 -0.354642
0.111065 -0.855177 -0.215322 0.245076 -0.369372 -0.0102806
0.34256 2.18519 0.0790217 0.437486 0.125847 0.210944
-0.100044 0.824866 -0.12532 -0.247077 0.292574 -0.133981
0.111089 0.221232 -0.343667 0.0382049 0.213458 0.474733
1.87305 2.92004 -0.0848942 -0.435986 -0.43447 -0.0433339
-0.258619 -0.514798 0.12389 -0.0940064 -0.219508 0.0665931
0.0608513 0.175281 0.215269 -0.0658412 -0.233519 -0.106468
-0.440713 -0.935834 0.455529 0.64882 -0.487898 0.134863
-0.0163316 0.220691 0.0164851 0.208468 -0.0123433 0.286764
0.0991969 -1.45163 -0.178434 -0.602567 -0.23198 -0.118649
0.992107 2.40164 0.131888 0.149658 0.502363 0.405507
0.239836 0.962494 -0.0118274 0.0508621 0.170347 0.242141
1.24587 2.66972 -0.00547974 -0.80577 0.40028 -0.0319552
0.116939 -0.35439 -0.155782 -0.261934 -0.241199 0.508879
-0.377888 -0.560842 -0.293396 -0.252701 -0.0972677 0.108391
1.66105 2.52192 -0.200319 0.022888 0.0517592 -0.0916486
0.0449482 0.324141 0.0986871 0.255878 0.493633 -0.255434
0.00992475 0.637375 0.231924 -0.0247491 -0.000802642 -0.173304
0.119357 -1.40676 -0.232557 -0.00256342 0.0236342 -0.451099
-0.0650298 0.568556 -0.0875289 -0.14546 -0.0771819 0.0282127
1.27657 3.17845 -0.0108251 -0.299486 -0.0704989 -0.186954
-0.0965485 0.367455 0.194723 -0.387334 0.167645 0.328973
-0.415977 0.253825 0.544465 -0.505625 0.0244715 -0.19148
-0.0425996 0.611305 0.215896 0.17816 0.20238 -0.833458
1.65339 2.7208 0.0150688 0.559871 -0.149206 0.0288751
-0.392887 -0.366021 -0.149163 -0.186522 -0.269109 0.702245
0.0413444 1.54261 0.370004 0.00341537 -0.0410119 -0.351272
0.181716 -0.663223 -0.0287611 -0.674159 0.720576 -0.531614
0.921158 3.55984 0.17163 0.133796 -0.0108942 0.0826423
1.39518 2.67581 -0.0325332 -0.0017016 0.113585 -0.136186
0.152155 0.59788 0.220568 -0.284057 0.0975773 -0.188289
-0.236107 0.150548 0.280033 0.30319 0.184841 -0.36574
1.40512 2.99875 0.230765 0.392274 -0.184249 0.0846474
0.0900977 -0.774249 -0.111598 0.638744 0.0293375 0.357669
-0.215547 -0.428727 -0.350866 0.0836585 -0.151294 0.147072
0.243765 -1.04943 0.103368 0.168888 -0.559145 0.230288
1.20769 3.08981 0.22508 0.519747 -0.132057 0.206403
0.259245 0.445201 -0.239539 0.317306 -0.200904 -0.325037
0.41367 -0.746313 0.367331 -0.0926555 -0.00456631 -0.507702
0.545802 -1.33597 -0.285683 -0.512484 -0.00519796 -0.290229
1.89793 2.91146 -0.000864228 0.0642518 0.106865 -0.14225
1.75006 2.31222 -0.37532 -0.234705 -0.549458 0.250882
0.114603 -0.621835 -0.257876 -0.105631 0.339095 0.0252029
1.91427 2.51008 -0.579058 0.0169144 -0.128881 0.121529
0.303972 0.64371 0.347627 -0.177979 0.028896 0.0594896
0.3508 -0.293866 0.1081 -0.230124 0.130691 -0.393426
1.11421 1.2342 0.108926 -0.198379 -0.147024 0.115829
2.13344 2.45758 -0.228105 0.259428 0.0615827 -0.59741
1.71383 2.14936 -0.31388 -0.0540469 0.192294 0.015722
0.176322 0.0146508 -0.587232 0.125052 -0.0634738 0.0860727
0.0217191 -1.35121 0.0404908 -0.330848 -0.0724276 0.323657
0.0182621 -0.173363 0.338496 0.323899 0.299643 -0.324661
0.109435 -0.164222 0.0497815 0.236887 -0.0459572 -0.00935067
-0.103547 0.784293 0.190874 -0.0922522 -0.374981 -0.299999
0.408155 -0.848548 -0.281766 -0.190508 -0.420702 0.00511218
0.202545 2.6377 -0.0311134 0.116698 -0.495165 -0.00366962
1.90887 2.77528 0.0232226 -0.209822 -0.132292 0.138389
-0.0979372 -0.73575 0.101907 -0.425457 -0.138674 -0.153676
-0.0454194 -0.01307 -0.451405 -0.00289835 0.21219 0.298204
-0.415625 0.489805 0.0284668 0.176011 -0.0106739 -0.00949165
-0.0445094 -0.597337 -0.180281 0.215865 0.138044 -0.127661
1.48413 2.6667 -0.378331 -0.415792 0.368537 -0.82319
0.0675916 -1.02 0.0231515 0.0982661 -0.190461 -0.212279
-0.534991 1.25392 -0.0101975 0.0992714 0.125162 -0.403895
-0.0486026 0.212979 0.0166789 -0.257537 0.404397 -0.0967953
-0.257368 0.27184 0.314305 0.333059 -9.29565e-06 -0.355075
1.43745 2.12841 -0.0496062 0.363846 -0.265686 -0.144548
-0.0536532 -0.0182237 -0.0108823 0.148868 -0.125326 0.217255
-0.291626 0.450749 -0.193295 -0.248237 0.272337 0.581391
0.17925 -0.566915 -0.141403 0.080353 -0.256641 0.0121504
-0.199873 0.577891 0.195205 -0.117726 0.020657 0.435506
0.451805 -0.0854107 -0.028999 0.503391 -0.138555 0.000982348
-0.466012 0.728166 0.14032 -0.625664 -0.227277 0.126961
1.62049 1.88957 -0.00698288 0.542873 0.235673 -0.214631
1.05078 2.53235 -0.229182 0.420001 -0.280417 -0.0646961
-0.352327 0.596806 0.081302 0.139861 -0.141236 0.0429279
0.0249406 0.0875724 -0.204317 0.456984 -0.308469 0.284262
0.332521 0.303369 -0.148676 0.0614499 -0.175076 0.0297384
0.0610025 -0.537862 0.671377 0.166323 -0.545722 0.123539
-0.0268334 -1.36068 -0.534872 -0.196076 0.11945 -0.154357
0.194602 -0.781918 -0.230006 0.128137 0.501145 0.255438
0.0164668 0.757577 -0.226653 0.565756 0.0654835 -0.0904465
1.26819 2.35292 -0.140984 0.313305 -0.103656 -0.0654198
0.312045 0.821197 0.115789 0.200433 0.316952 -0.160994
0.197524 0.575311 0.215625 -0.0379203 -0.535259 -0.105017
0.0334505 -0.959877 0.00640439 -0.202752 -0.504621 -0.300358
-0.154767 -0.540344 -0.209393 -0.503533 0.295249 0.278164
0.0308401 0.920716 0.0968051 0.131122 -0.819165 0.218566
-0.154434 -2.2317 0.120641 0.275309 0.180736 0.214421
0.00615634 -0.289578 0.249287 0.0162222 0.0395158 -0.298142
0.397965 1.79358 -0.567524 -0.299921 -0.0826884 -0.0455429
-0.17612 0.555919 -0.306844 -0.0486228 -0.0682431 0.00888003
-0.203996 -0.0121411 -0.454967 -0.147017 0.417179 0.350116
1.37907 2.49666 -0.294287 -0.421567 -0.0670072 0.0104298
1.25505 2.6801 -0.00313307 0.25185 0.131855 0.0916348
1.51706 2.86851 -0.430939 0.242842 -0.00692508 0.596778
-0.157231 0.562825 -0.128621 -0.372491 -0.0753814 -0.0934365
0.316878 0.87885 0.384461 -0.380874 0.121415 -0.215806
1.65693 2.19769 0.260614 0.0232196 0.172158 0.509275
0.410235 -0.903051 0.0492306 0.264579 -0.483755 -0.207083
0.509565 0.393259 -0.0067623 -0.0878923 -0.0890832 0.173646
0.410726 -0.914417 -0.248096 0.0571992 0.379497 0.0204936
0.332644 0.183184 -0.0548884 -0.049098 0.341922 0.161186
-0.277446 -1.21372 -0.219369 0.190593 0.148734 0.0387669
-0.346208 0.0370685 0.104327 0.157765 -0.0151417 -0.377043
0.881547 0.00474369 -0.354623 0.0651724 0.327924 0.329289
-0.242261 0.868151 0.250602 -0.86104 -0.279047 0.160571
0.100531 0.697308 0.388852 -0.198846 -0.166809 -0.460704
0.196636 0.274781 0.0835747 -0.525806 -0.463131 0.00946685
1.12924 2.40638 0.230297 -0.357878 0.0220153 -0.0968974
1.8481 2.21834 0.238716 0.434565 -0.0404685 -0.270638
0.265867 0.325402 0.335599 0.231405 -0.136528 0.168126
-0.551569 -1.18253 0.258165 -0.0929044 -0.133658 -0.0769595
2.25531 2.62213 0.349082 0.237667 0.193713 -0.079051
0.132702 -0.92504 -0.369985 -0.00442134 0.227747 -0.0459831
-0.247714 0.739439 -0.465573 0.0970123 0.588251 -0.269604
0.332431 0.540395 -0.323246 -0.455371 -0.019517 0.329264
-0.0204733 -0.192254 -0.424364 -0.124811 -0.355233 -0.320506
-0.0356432 -1.29497 -0.48347 -0.490676 0.61556 0.120286
-0.236876 0.332897 0.883921 -0.118594 0.241361 0.237668
-0.00892431 1.32966 -0.156166 -0.0219899 -0.21672 0.0245542
1.75215 2.02749 -0.0617723 0.296728 0.139689 -0.50369
0.164943 0.0445209 0.080298 -0.009152 -0.0208277 -0.023554
0.173604 -0.606561 -0.166037 -0.0379218 0.180723 -0.0689503
-0.596179 -0.21549 0.299902 0.40107 -0.0280008 -0.302776
0.176876 0.98438 -0.0327932 -0.306025 0.109631 -0.0989306
0.139707 -0.420791 0.344017 -0.321225 0.675749 -0.468775
0.964449 2.47975 0.235959 -0.0393731 0.155045 -0.352483
0.371966 1.59076 -0.409301 0.0228395 0.193786 -0.407627
-0.042934 -1.56074 -0.177258 -0.133829 -0.445864 -0.811849
0.170754 0.623703 0.155843 -0.450053 -0.605854 -0.131896
0.164075 1.72279 -0.0152438 -0.609997 0.613309 -0.301833
1.23839 2.90753 0.059462 0.204338 -0.101055 0.00113076
-0.211754 0.951137 0.336208 -0.0929753 0.014487 0.746351
0.23755 0.814554 0.136547 0.295009 -0.318796 -0.0491348
0.173431 -0.939718 -0.114039 -0.399326 -0.228728 -0.093127
0.110149 -1.01721 0.623759 -0.165113 0.28364 -0.128167
2.31421 3.644 0.0812492 0.166638 0.312583 0.0687581
1.3336 2.29518 0.0543358 -0.302471 -0.159118 0.969671
0.0640763 -0.759863 0.348598 -0.170124 0.206722 -0.252495
0.279578 -1.96062 -0.159866 -0.272449 0.27585 0.236282
0.126591 0.545628 0.0339628 0.0698247 0.228167 -0.248801
-0.252642 -1.14133 -0.218653 -0.51906 -0.337002 -0.360559
0.22577 1.76991 0.405401 -0.460144 0.549452 -0.180036
0.133067 -1.57692 0.100091 0.143049 0.044032 -0.316906
0.0821483 1.67195 -0.533998 -0.585431 0.222082 -0.0980854
0.0877743 -0.669613 -0.113556 -0.158066 -0.0861487 0.17929
-0.0027063 -0.650682 0.219088 -0.386715 -0.267226 0.0963821
2.25407 2.51266 -0.0213601 0.0285328 0.0104183 0.421134
1.28207 1.93346 -0.230968 0.0207784 0.0406545 -0.00454628
0.369815 -0.416026 -0.222831 -0.275694 0.142098 -0.243163
-0.121256 0.34529 -0.109645 0.110511 -0.072763 0.0241307
0.000987049 0.628473 -0.68771 -0.575714 -0.212863 0.228793
0.968235 2.85738 0.168838 -0.571693 -0.407694 -0.101177
-0.0554405 0.736095 0.352444 0.176539 -0.343271 -0.0324937
1.0339 2.37962 0.197832 0.133366 0.161945 0.403044
2.51857 2.46934 -0.282086 0.358902 0.0938279 0.36261
1.0547 1.906 -0.224258 0.0856521 0.177605 0.173531
-0.0373296 -0.278097 0.299804 -0.181592 0.102235 -0.126183
0.559228 2.16116 -0.211977 0.388848 -0.216015 0.103139
-0.246439 0.466189 -0.0673451 -0.354628 -0.009488 -0.302447
-0.0641784 0.770809 0.229483 0.263118 -0.391073 0.221212
-0.363319 -0.927373 0.0525317 0.0917383 -0.191977 -0.483365
0.12992 -0.743725 -0.213204 0.147018 0.616314 -0.135563
0.333541 -0.911215 -0.146274 0.172921 -0.233663 0.597384
-0.303413 -1.29324 0.0479989 -0.143399 -0.177607 0.0312412
1.67838 3.13722 0.0248066 -0.268632 0.339151 -0.200116
1.95516 2.60001 -0.0167553 0.483186 0.449239 -0.123761
0.145952 1.43914 0.286962 -0.146926 -0.314427 -0.312984
1.17915 2.54552 0.263084 -0.265271 -0.0589591 0.13873
0.0263182 -0.164166 0.229597 0.32909 0.165374 0.0716798
0.0870743 -0.47275 0.258494 -0.464294 0.0752531 -0.0110871
0.0511172 -0.730342 0.560606 0.316859 -0.158339 -0.353179
1.49865 2.63832 -0.430694 -0.677677 -0.114721 -0.271802
0.212913 0.268914 0.0780417 -0.0803664 0.000330419 0.062547
0.425116 -0.182665 0.233538 0.151022 0.781016 0.174158
-0.741828 0.368879 -0.0674301 -0.199833 0.382126 -0.711915
0.439733 -1.03816 0.0225365 0.494231 0.385462 -0.635543
-0.0955734 1.38781 0.0276342 0.237204 -0.334987 -0.31473
-0.793951 -0.0321457 0.345438 -0.107153 0.232492 0.103249
1.0148 2.66022 0.282656 -0.273058 -0.00695995 -0.529381
-0.409889 0.270204 0.305106 -0.235024 0.0804497 0.0134203
-0.0863644 0.632868 -0.219995 -0.252725 -0.092493 -0.206037
1.86219 2.58046 -0.418107 -0.163381 -0.00828042 -0.0063997
0.0614301 1.06508 0.509677 0.0640815 0.198501 0.402197
1.57572 2.90158 -0.05577 -0.00371055 -0.0664797 -0.367548
0.155813 -0.774179 -0.777445 0.0938278 0.158751 -0.258763
0.158869 -0.387502 -0.0747504 0.21187 -0.187976 0.227948
0.654132 -0.579999 0.27676 -0.00879414 -0.208148 -0.217552
-0.111102 -0.765361 0.209248 -0.0923353 0.0509391 -0.459268
-0.617148 0.3186 0.345479 -0.0149932 -0.223212 0.0128927
-0.170331 -2.19638 -0.21778 0.13391 0.104312 0.0427095
1.58408 3.56438 -0.232964 0.331624 -0.606929 -0.063006
0.173542 0.287159 0.367742 0.268974 -0.139544 0.394787
-0.204725 -1.02235 -0.382771 -0.139987 -0.111933 0.324823
0.286075 -0.584349 0.00616851 0.264225 -0.120665 0.565948
0.221118 -1.42875 -0.384376 0.37472 -0.0998431 -0.0113372
-0.776329 0.15253 -0.124053 -0.288244 -0.424375 0.13743
1.75603 2.34355 -0.0247046 -0.0466446 -0.470553 0.0163395
0.0589676 0.583132 0.693811 0.243916 0.464161 -0.736533
0.299471 -0.568344 -0.342775 0.0508411 0.0962857 -0.294108
0.0881471 1.10235 0.245183 0.114803 0.332227 -0.00653913
-0.412545 0.53984 0.0314517 0.365222 0.376649 -0.146268
-0.0196758 0.179745 -0.0227135 -0.487538 0.113749 0.266477
0.199058 0.406275 -0.215946 0.0486874 0.351545 -0.197284
0.0697597 0.211689 -0.0406039 0.357225 -0.157852 -0.345175
-0.121373 0.0702525 -0.0482731 0.188526 -0.0570378 -0.219448
0.296173 0.0273171 0.165716 -0.0549309 -0.337602 -0.0270321
-0.450618 -0.71071 -0.145036 0.413867 0.185345 -0.100027
-0.513233 -0.942796 0.371384 0.0454141 0.304094 0.312113
0.127591 -0.276705 -0.48452 0.330721 0.0377591 -0.281035
-0.297686 -0.912971 0.254382 0.0790721 0.0607169 -0.0603517
0.134464 -0.137247 -0.229909 0.066668 -0.436203 0.276396
0.327043 -0.960098 0.269454 -0.449675 -0.101862 0.0498661
0.512417 2.69125 -0.0301652 0.536273 0.446682 0.760217
0.271639 -0.231564 -0.0995475 0.130944 -0.117541 -0.153816
0.0949688 0.963428 -0.554796 -0.198704 -0.242175 -0.181597
0.0146993 0.138257 -0.147547 0.509517 0.311233 0.569979
-0.219876 -1.21353 -0.219071 0.0878842 0.0339403 0.0706871
0.283927 -0.45924 -0.396575 0.303866 0.47716 0.0288569
0.418904 -0.666304 0.175671 0.82036 -0.565353 0.0341806
0.254436 -1.43042 -0.31609 -0.0910649 -0.0408471 -0.157409
0.486084 0.760443 -0.134814 -0.49463 0.0497768 0.293671
-0.150501 0.264479 -0.0835985 0.196822 0.377988 0.073205
1.38089 1.91065 0.4224 -0.00702366 0.482849 0.348465
2.09669 3.05999 0.206969 -0.680371 -0.132212 -0.520994
0.113227 0.394972 0.378426 -0.404266 -0.111924 0.0202086
-0.148651 1.49987 0.0736262 0.309873 0.6618 -0.0146824
0.66828 0.360095 -0.311645 0.022998 0.515938 -0.214404
0.634305 -0.799206 0.466705 0.287598 0.191032 0.423226
0.284392 1.56516 0.000466763 -0.182413 -0.348252 -0.212174
-0.226578 -0.77488 -0.112311 0.109002 -0.40251 -0.382278
-0.173382 -1.03001 0.0651174 -0.117514 0.189703 0.356877
0.000300519 0.25067 -0.599599 0.135655 0.137145 0.195886
2.01097 1.26366 -0.510687 0.0284826 0.305921 -0.0288409
1.99883 2.46068 0.341242 0.155258 -0.242859 0.218796
0.0741931 -0.790329 0.279771 -0.163164 0.0538986 -0.076909
0.10472 -0.781119 0.0096107 0.184399 0.306977 0.0647501
0.0141189 -0.48168 1.00686 -0.582332 0.13588 0.0112857
0.43351 2.17719 -0.136068 0.274098 0.166771 0.163917
0.0488904 0.544693 -0.0493381 -0.422532 0.109862 -0.0170287
0.048638 -0.771853 -0.235777 -0.557026 0.121398 0.430265
0.144735 1.80704 0.105733 0.274498 0.352214 0.06568
0.436664 0.697197 -0.527591 -0.0483179 0.3206 -0.179256
-0.322166 2.33527 -0.110317 -0.0700843 0.0495719 -0.320901
1.2246 3.22971 -0.357882 -0.080073 0.50406 0.0197295
0.265736 0.286788 -0.148539 -0.179906 -0.154508 0.111021
0.133597 -0.801394 -0.0251364 -0.188536 -0.561466 -0.395813
0.179076 -0.206755 -0.185566 -0.273088 -0.484596 -0.104007
0.177454 0.426192 0.216803 0.00968551 0.231309 -0.572414
0.456556 -0.115888 0.136097 -0.0436851 -0.0169498 -0.104919
-0.400994 -0.399644 0.00985085 -0.230132 0.256859 0.37705
0.133285 1.75176 0.15082 -0.517703 0.396661 0.389936
-0.0253796 0.313706 -0.0201338 -0.153209 0.00893995 0.328952
-0.222944 0.975488 0.0338869 -0.0550903 0.368074 -0.218245
-0.374841 -0.543261 0.234639 0.446666 0.352022 0.015979
0.298932 1.0994 -0.0935282 -0.110698 -0.13077 0.101624
0.23233 -0.465771 -0.409067 0.124188 0.0713625 0.0923312
-0.354007 1.5743 0.0517002 0.156052 0.20953 0.0709481
-0.35951 0.956298 -0.113825 0.10412 -0.645823 -0.0326769
0.442899 -0.384218 0.419066 0.210388 0.189949 -0.256357
-0.000237299 0.740906 0.0963032 0.403177 -0.103189 0.324148
1.93282 2.6263 -0.303708 0.0787934 -0.304114 -0.169207
0.453421 0.349844 -0.0948837 0.284377 0.136253 0.254292
0.157716 1.84276 0.160267 0.0817864 -0.20202 -0.174214
-0.0958568 -0.604666 0.195485 0.163433 0.159004 -0.134038
0.277248 -0.691233 0.0592398 -0.0306386 -0.114963 -0.276192
-0.211514 0.039388 0.372433 -0.171877 0.22097 0.151905
0.0357704 0.59932 0.280797 -0.390778 0.0839293 0.504308
-0.0776394 -1.04458 -0.117824 0.0051453 0.267083 -0.103128
-0.118923 0.357976 0.135129 0.290736 -0.44644 -0.185354
0.158148 -1.21105 0.451061 -0.173918 0.542968 -0.307969
0.145292 -0.929992 -0.0134375 -0.0936841 0.141682 0.185428
0.0896499 -1.25001 0.500104 0.268161 -0.231118 0.227635
0.469011 0.480194 -0.378683 0.314808 -0.154815 0.167346
0.0229991 -0.981199 0.0325439 -0.237497 -0.233314 0.454301
-0.0772629 -0.53156 0.147765 -0.187357 0.0932719 0.371026
0.200109 2.03737 0.289636 0.0637101 -0.415592 -0.230842
0.406994 -0.435851 0.144347 -0.120547 0.200812 -0.0124491
0.0070664 -0.40812 -0.173934 0.492024 0.320923 -0.161436
-0.539124 -0.0474789 -0.277868 0.261494 -0.242499 0.148012
1.95189 2.77091 0.149075 0.0985193 0.0789922 0.028581
2.14643 1.9022 0.11876 0.262196 -0.0412878 0.0108947
0.407057 0.535855 0.0302839 0.48884 0.289245 -0.199107
-0.0338044 -0.118434 0.227824 0.22272 0.0394365 -0.0177874
-0.168386 -0.39971 0.112197 -0.327873 0.0047104 -0.0173918
1.19524 2.73927 -0.764243 0.0614398 -0.415832 0.392872
0.110764 0.325427 0.0315608 0.3917 0.00502707 0.413937
-0.0417049 -0.368034 0.0306525 -0.250449 -0.230863 -0.288343
-0.0261962 -1.59648 0.0170581 0.482487 0.189668 0.380285
0.361781 0.0352706 -0.517584 -0.107749 -0.220153 -0.0257
-0.216851 0.34037 0.455666 0.213794 0.614734 0.342074
0.296513 0.0058587 0.10569 -0.0216722 0.0561947 0.0420246
-0.0189987 1.23796 -0.0456316 -0.154296 0.259043 0.25115
0.130937 0.249271 0.437627 0.0313272 0.334181 -0.202965
-0.0837288 1.00488 0.162606 0.221316 0.103808 0.102877
-0.332288 0.902377 -0.37325 -0.100667 0.444275 0.354447
0.195348 -0.168252 -0.316608 -0.509637 0.682828 -0.0846708
1.36082 1.96229 0.0543669 0.360582 -0.346571 -0.232049
0.193134 0.643392 0.180167 -0.245029 0.134932 -0.245115
-0.292234 -1.81019 -0.252707 -0.329149 0.135095 -0.213628
-0.0531332 0.727175 0.215763 -0.38068 -0.0999769 -0.179964
-0.232635 -0.517403 -0.180975 -0.585727 0.258369 0.00601093
-0.22647 -0.569496 0.130941 -0.407003 -0.332239 -0.220217
-0.249265 0.448668 -0.830925 0.260706 0.0418289 0.118504
